,model,epoch,channel,fold,metric,value
568,cond_resnet_one_head,5,57,train,loss,0.6191009131005353
569,cond_resnet_one_head,5,57,train,acc,0.78244
570,cond_resnet_one_head,5,57,val,loss,0.9042188582147003
571,cond_resnet_one_head,5,57,val,acc,0.6928
572,cond_resnet_one_head,5,64,train,loss,0.6173965240378514
573,cond_resnet_one_head,5,64,train,acc,0.78128
574,cond_resnet_one_head,5,64,val,loss,0.901571636366996
575,cond_resnet_one_head,5,64,val,acc,0.6948
576,cond_resnet_one_head,6,1,train,loss,2.0798418026446077
577,cond_resnet_one_head,6,1,train,acc,0.19242
578,cond_resnet_one_head,6,1,val,loss,2.0750216966981343
579,cond_resnet_one_head,6,1,val,acc,0.1941
580,cond_resnet_one_head,6,9,train,loss,1.337951950404955
581,cond_resnet_one_head,6,9,train,acc,0.51884
582,cond_resnet_one_head,6,9,val,loss,1.3832423117510073
583,cond_resnet_one_head,6,9,val,acc,0.5105
584,cond_resnet_one_head,6,17,train,loss,0.9611344161393393
585,cond_resnet_one_head,6,17,train,acc,0.65832
586,cond_resnet_one_head,6,17,val,loss,1.0928069728954581
587,cond_resnet_one_head,6,17,val,acc,0.6132
588,cond_resnet_one_head,6,25,train,loss,0.812920771405825
589,cond_resnet_one_head,6,25,train,acc,0.71198
590,cond_resnet_one_head,6,25,val,loss,1.0031588138288754
591,cond_resnet_one_head,6,25,val,acc,0.6523
592,cond_resnet_one_head,6,33,train,loss,0.6847116600369554
593,cond_resnet_one_head,6,33,train,acc,0.75834
594,cond_resnet_one_head,6,33,val,loss,0.9352043271064758
595,cond_resnet_one_head,6,33,val,acc,0.6725
596,cond_resnet_one_head,6,41,train,loss,0.6127441140544384
597,cond_resnet_one_head,6,41,train,acc,0.78458
598,cond_resnet_one_head,6,41,val,loss,0.914441716519131
599,cond_resnet_one_head,6,41,val,acc,0.6864
600,cond_resnet_one_head,6,49,train,loss,0.5677844345417169
601,cond_resnet_one_head,6,49,train,acc,0.80182
602,cond_resnet_one_head,6,49,val,loss,0.8917268844926434
603,cond_resnet_one_head,6,49,val,acc,0.6971
604,cond_resnet_one_head,6,57,train,loss,0.5480665347117293
605,cond_resnet_one_head,6,57,train,acc,0.80832
606,cond_resnet_one_head,6,57,val,loss,0.8884707723453547
607,cond_resnet_one_head,6,57,val,acc,0.6994
608,cond_resnet_one_head,6,64,train,loss,0.5396340407831285
609,cond_resnet_one_head,6,64,train,acc,0.81178
610,cond_resnet_one_head,6,64,val,loss,0.8904335551960453
611,cond_resnet_one_head,6,64,val,acc,0.6998
612,cond_resnet_one_head,7,1,train,loss,2.072861004211104
613,cond_resnet_one_head,7,1,train,acc,0.2056
614,cond_resnet_one_head,7,1,val,loss,2.069081847834739
615,cond_resnet_one_head,7,1,val,acc,0.21
616,cond_resnet_one_head,7,9,train,loss,1.318852559837234
617,cond_resnet_one_head,7,9,train,acc,0.52376
618,cond_resnet_one_head,7,9,val,loss,1.371373519016679
619,cond_resnet_one_head,7,9,val,acc,0.5051
620,cond_resnet_one_head,7,17,train,loss,0.9264868035950624
621,cond_resnet_one_head,7,17,train,acc,0.6695
622,cond_resnet_one_head,7,17,val,loss,1.0887910211162202
623,cond_resnet_one_head,7,17,val,acc,0.6162
624,cond_resnet_one_head,7,25,train,loss,0.7643349229755914
625,cond_resnet_one_head,7,25,train,acc,0.72944
626,cond_resnet_one_head,7,25,val,loss,0.9983325441172168
627,cond_resnet_one_head,7,25,val,acc,0.6527
628,cond_resnet_one_head,7,33,train,loss,0.6185366264770708
629,cond_resnet_one_head,7,33,train,acc,0.78122
630,cond_resnet_one_head,7,33,val,loss,0.9326461587741877
631,cond_resnet_one_head,7,33,val,acc,0.6784
632,cond_resnet_one_head,7,41,train,loss,0.5452346177128575
633,cond_resnet_one_head,7,41,train,acc,0.80834
634,cond_resnet_one_head,7,41,val,loss,0.912233969967836
635,cond_resnet_one_head,7,41,val,acc,0.695
636,cond_resnet_one_head,7,49,train,loss,0.5015977745508904
637,cond_resnet_one_head,7,49,train,acc,0.8242
638,cond_resnet_one_head,7,49,val,loss,0.9078418295474568
639,cond_resnet_one_head,7,49,val,acc,0.7014
640,cond_resnet_one_head,7,57,train,loss,0.48012166940952505
641,cond_resnet_one_head,7,57,train,acc,0.83222
642,cond_resnet_one_head,7,57,val,loss,0.9071894713268158
643,cond_resnet_one_head,7,57,val,acc,0.7059
644,cond_resnet_one_head,7,64,train,loss,0.47315516395260915
645,cond_resnet_one_head,7,64,train,acc,0.8335
646,cond_resnet_one_head,7,64,val,loss,0.905446230605909
647,cond_resnet_one_head,7,64,val,acc,0.7063
648,cond_resnet_one_head,8,1,train,loss,2.0883300196179344
649,cond_resnet_one_head,8,1,train,acc,0.20866
650,cond_resnet_one_head,8,1,val,loss,2.0833175751813657
651,cond_resnet_one_head,8,1,val,acc,0.2135
652,cond_resnet_one_head,8,9,train,loss,1.3003118631175108
653,cond_resnet_one_head,8,9,train,acc,0.531
654,cond_resnet_one_head,8,9,val,loss,1.361413806487041
655,cond_resnet_one_head,8,9,val,acc,0.5119
656,cond_resnet_one_head,8,17,train,loss,0.9122473968721717
657,cond_resnet_one_head,8,17,train,acc,0.67156
658,cond_resnet_one_head,8,17,val,loss,1.0893318854319822
659,cond_resnet_one_head,8,17,val,acc,0.6141
660,cond_resnet_one_head,8,25,train,loss,0.7421991014495835
661,cond_resnet_one_head,8,25,train,acc,0.73364
662,cond_resnet_one_head,8,25,val,loss,1.019044813836456
663,cond_resnet_one_head,8,25,val,acc,0.6524
664,cond_resnet_one_head,8,33,train,loss,0.588005732087528
665,cond_resnet_one_head,8,33,train,acc,0.79012
666,cond_resnet_one_head,8,33,val,loss,0.9654555996512152
667,cond_resnet_one_head,8,33,val,acc,0.6763
668,cond_resnet_one_head,8,41,train,loss,0.5103888562725633
669,cond_resnet_one_head,8,41,train,acc,0.81758
670,cond_resnet_one_head,8,41,val,loss,0.9624360773214109
671,cond_resnet_one_head,8,41,val,acc,0.6874
672,cond_resnet_one_head,8,49,train,loss,0.45596413363886
673,cond_resnet_one_head,8,49,train,acc,0.83816
674,cond_resnet_one_head,8,49,val,loss,0.9529578890770104
675,cond_resnet_one_head,8,49,val,acc,0.6935
676,cond_resnet_one_head,8,57,train,loss,0.4199177024462034
677,cond_resnet_one_head,8,57,train,acc,0.85198
678,cond_resnet_one_head,8,57,val,loss,0.9476000125620775
679,cond_resnet_one_head,8,57,val,acc,0.7002
680,cond_resnet_one_head,8,64,train,loss,0.41660925738341975
681,cond_resnet_one_head,8,64,train,acc,0.8531
682,cond_resnet_one_head,8,64,val,loss,0.956674095551679
683,cond_resnet_one_head,8,64,val,acc,0.7018
684,cond_resnet_one_head,9,1,train,loss,2.058701487300951
685,cond_resnet_one_head,9,1,train,acc,0.2144
686,cond_resnet_one_head,9,1,val,loss,2.0554151421139952
687,cond_resnet_one_head,9,1,val,acc,0.2128
688,cond_resnet_one_head,9,9,train,loss,1.2741273482284887
689,cond_resnet_one_head,9,9,train,acc,0.54232
690,cond_resnet_one_head,9,9,val,loss,1.3390883340197763
691,cond_resnet_one_head,9,9,val,acc,0.5252
692,cond_resnet_one_head,9,17,train,loss,0.8608271439209618
693,cond_resnet_one_head,9,17,train,acc,0.69344
694,cond_resnet_one_head,9,17,val,loss,1.0644074264605334
695,cond_resnet_one_head,9,17,val,acc,0.6255
696,cond_resnet_one_head,9,25,train,loss,0.6715251984803573
697,cond_resnet_one_head,9,25,train,acc,0.7609
698,cond_resnet_one_head,9,25,val,loss,0.9874663884472695
699,cond_resnet_one_head,9,25,val,acc,0.6634
700,cond_resnet_one_head,9,33,train,loss,0.5105966530797427
701,cond_resnet_one_head,9,33,train,acc,0.81976
702,cond_resnet_one_head,9,33,val,loss,0.9284503551045801
703,cond_resnet_one_head,9,33,val,acc,0.6949
704,cond_resnet_one_head,9,41,train,loss,0.42015543360920515
705,cond_resnet_one_head,9,41,train,acc,0.85326
706,cond_resnet_one_head,9,41,val,loss,0.9212771597181916
707,cond_resnet_one_head,9,41,val,acc,0.7042
708,cond_resnet_one_head,9,49,train,loss,0.3654319907888732
709,cond_resnet_one_head,9,49,train,acc,0.87292
710,cond_resnet_one_head,9,49,val,loss,0.9390200748565091
711,cond_resnet_one_head,9,49,val,acc,0.711
712,cond_resnet_one_head,9,57,train,loss,0.32996582757214754
713,cond_resnet_one_head,9,57,train,acc,0.88684
714,cond_resnet_one_head,9,57,val,loss,0.9387745971132995
715,cond_resnet_one_head,9,57,val,acc,0.7167
716,cond_resnet_one_head,9,64,train,loss,0.32188790286783975
717,cond_resnet_one_head,9,64,train,acc,0.88864
718,cond_resnet_one_head,9,64,val,loss,0.9435204504781468
719,cond_resnet_one_head,9,64,val,acc,0.7178
720,cond_resnet_one_head,10,1,train,loss,2.056290065083662
721,cond_resnet_one_head,10,1,train,acc,0.22194
722,cond_resnet_one_head,10,1,val,loss,2.0536465758730653
723,cond_resnet_one_head,10,1,val,acc,0.2251
724,cond_resnet_one_head,10,9,train,loss,1.2504752427720658
725,cond_resnet_one_head,10,9,train,acc,0.55158
726,cond_resnet_one_head,10,9,val,loss,1.322201611130101
727,cond_resnet_one_head,10,9,val,acc,0.5338
728,cond_resnet_one_head,10,17,train,loss,0.8388275483532635
729,cond_resnet_one_head,10,17,train,acc,0.6995
730,cond_resnet_one_head,10,17,val,loss,1.063341800953932
731,cond_resnet_one_head,10,17,val,acc,0.6256
732,cond_resnet_one_head,10,25,train,loss,0.6427012957499155
733,cond_resnet_one_head,10,25,train,acc,0.76908
734,cond_resnet_one_head,10,25,val,loss,1.0009411915092712
735,cond_resnet_one_head,10,25,val,acc,0.6598
736,cond_resnet_one_head,10,33,train,loss,0.46435913655078015
737,cond_resnet_one_head,10,33,train,acc,0.83494
738,cond_resnet_one_head,10,33,val,loss,0.9499345142750224
739,cond_resnet_one_head,10,33,val,acc,0.6915
740,cond_resnet_one_head,10,41,train,loss,0.370800827279725
741,cond_resnet_one_head,10,41,train,acc,0.8684
742,cond_resnet_one_head,10,41,val,loss,0.9563272709299804
743,cond_resnet_one_head,10,41,val,acc,0.7013
744,cond_resnet_one_head,10,49,train,loss,0.3074185158152257
745,cond_resnet_one_head,10,49,train,acc,0.89178
746,cond_resnet_one_head,10,49,val,loss,0.9603274886015873
747,cond_resnet_one_head,10,49,val,acc,0.7081
748,cond_resnet_one_head,10,57,train,loss,0.2738167371438897
749,cond_resnet_one_head,10,57,train,acc,0.9048
750,cond_resnet_one_head,10,57,val,loss,0.9720833971621884
751,cond_resnet_one_head,10,57,val,acc,0.716
752,cond_resnet_one_head,10,64,train,loss,0.26023550338261875
753,cond_resnet_one_head,10,64,train,acc,0.90926
754,cond_resnet_one_head,10,64,val,loss,0.982967017562526
755,cond_resnet_one_head,10,64,val,acc,0.7157
756,cond_resnet_one_head,11,1,train,loss,2.0472142543939067
757,cond_resnet_one_head,11,1,train,acc,0.22456
758,cond_resnet_one_head,11,1,val,loss,2.0449759557748295
759,cond_resnet_one_head,11,1,val,acc,0.2255
760,cond_resnet_one_head,11,9,train,loss,1.2453935261425155
761,cond_resnet_one_head,11,9,train,acc,0.55316
762,cond_resnet_one_head,11,9,val,loss,1.321837812472301
763,cond_resnet_one_head,11,9,val,acc,0.5305
764,cond_resnet_one_head,11,17,train,loss,0.8174729246617584
765,cond_resnet_one_head,11,17,train,acc,0.70778
766,cond_resnet_one_head,11,17,val,loss,1.0635973856707288
767,cond_resnet_one_head,11,17,val,acc,0.6302
768,cond_resnet_one_head,11,25,train,loss,0.6121427057420507
769,cond_resnet_one_head,11,25,train,acc,0.77966
770,cond_resnet_one_head,11,25,val,loss,1.014535858942445
771,cond_resnet_one_head,11,25,val,acc,0.6607
772,cond_resnet_one_head,11,33,train,loss,0.4392226071804381
773,cond_resnet_one_head,11,33,train,acc,0.84334
774,cond_resnet_one_head,11,33,val,loss,0.9981425199539039
775,cond_resnet_one_head,11,33,val,acc,0.6848
776,cond_resnet_one_head,11,41,train,loss,0.33531151716704566
777,cond_resnet_one_head,11,41,train,acc,0.88224
778,cond_resnet_one_head,11,41,val,loss,1.0165850854223701
779,cond_resnet_one_head,11,41,val,acc,0.6989
780,cond_resnet_one_head,11,49,train,loss,0.2790280975153684
781,cond_resnet_one_head,11,49,train,acc,0.90208
782,cond_resnet_one_head,11,49,val,loss,1.0298000202057467
783,cond_resnet_one_head,11,49,val,acc,0.711
784,cond_resnet_one_head,11,57,train,loss,0.24871023898691777
785,cond_resnet_one_head,11,57,train,acc,0.91274
786,cond_resnet_one_head,11,57,val,loss,1.056651207292156
787,cond_resnet_one_head,11,57,val,acc,0.7114
788,cond_resnet_one_head,11,64,train,loss,0.2369991989277513
789,cond_resnet_one_head,11,64,train,acc,0.91732
790,cond_resnet_one_head,11,64,val,loss,1.0493628071371917
791,cond_resnet_one_head,11,64,val,acc,0.7164
792,cond_resnet_one_head,12,1,train,loss,2.039370527810148
793,cond_resnet_one_head,12,1,train,acc,0.2318
794,cond_resnet_one_head,12,1,val,loss,2.036482944610013
795,cond_resnet_one_head,12,1,val,acc,0.2408
796,cond_resnet_one_head,12,9,train,loss,1.2282201354308506
797,cond_resnet_one_head,12,9,train,acc,0.553
798,cond_resnet_one_head,12,9,val,loss,1.3227591499401505
799,cond_resnet_one_head,12,9,val,acc,0.53
800,cond_resnet_one_head,12,17,train,loss,0.7993983955639402
801,cond_resnet_one_head,12,17,train,acc,0.71168
802,cond_resnet_one_head,12,17,val,loss,1.0710889803376167
803,cond_resnet_one_head,12,17,val,acc,0.632
804,cond_resnet_one_head,12,25,train,loss,0.581539745449715
805,cond_resnet_one_head,12,25,train,acc,0.79192
806,cond_resnet_one_head,12,25,val,loss,1.0201076383044005
807,cond_resnet_one_head,12,25,val,acc,0.6628
808,cond_resnet_one_head,12,33,train,loss,0.40331190620618096
809,cond_resnet_one_head,12,33,train,acc,0.8563
810,cond_resnet_one_head,12,33,val,loss,1.0057354903524849
811,cond_resnet_one_head,12,33,val,acc,0.6889
812,cond_resnet_one_head,12,41,train,loss,0.3033455108837856
813,cond_resnet_one_head,12,41,train,acc,0.89098
814,cond_resnet_one_head,12,41,val,loss,1.045724714637562
815,cond_resnet_one_head,12,41,val,acc,0.6957
816,cond_resnet_one_head,12,49,train,loss,0.24361694139211684
817,cond_resnet_one_head,12,49,train,acc,0.91584
818,cond_resnet_one_head,12,49,val,loss,1.0781225372271932
819,cond_resnet_one_head,12,49,val,acc,0.7076
820,cond_resnet_one_head,12,57,train,loss,0.2138920424701384
821,cond_resnet_one_head,12,57,train,acc,0.92556
822,cond_resnet_one_head,12,57,val,loss,1.125624535190072
823,cond_resnet_one_head,12,57,val,acc,0.707
824,cond_resnet_one_head,12,64,train,loss,0.20455920341355568
825,cond_resnet_one_head,12,64,train,acc,0.92948
826,cond_resnet_one_head,12,64,val,loss,1.1318040412322732
827,cond_resnet_one_head,12,64,val,acc,0.7144
828,cond_resnet_one_head,13,1,train,loss,2.0420304507855565
829,cond_resnet_one_head,13,1,train,acc,0.23022
830,cond_resnet_one_head,13,1,val,loss,2.0350783835550783
831,cond_resnet_one_head,13,1,val,acc,0.2375
832,cond_resnet_one_head,13,9,train,loss,1.2292702379434004
833,cond_resnet_one_head,13,9,train,acc,0.55824
834,cond_resnet_one_head,13,9,val,loss,1.323524326275868
835,cond_resnet_one_head,13,9,val,acc,0.5356
836,cond_resnet_one_head,13,17,train,loss,0.7919558226833563
837,cond_resnet_one_head,13,17,train,acc,0.71854
838,cond_resnet_one_head,13,17,val,loss,1.081255307622776
839,cond_resnet_one_head,13,17,val,acc,0.6312
840,cond_resnet_one_head,13,25,train,loss,0.5737460824610937
841,cond_resnet_one_head,13,25,train,acc,0.79444
842,cond_resnet_one_head,13,25,val,loss,1.0528382784242083
843,cond_resnet_one_head,13,25,val,acc,0.663
844,cond_resnet_one_head,13,33,train,loss,0.3972873572174393
845,cond_resnet_one_head,13,33,train,acc,0.85858
846,cond_resnet_one_head,13,33,val,loss,1.0707806644925646
847,cond_resnet_one_head,13,33,val,acc,0.6889
848,cond_resnet_one_head,13,41,train,loss,0.29771186119836307
849,cond_resnet_one_head,13,41,train,acc,0.89484
850,cond_resnet_one_head,13,41,val,loss,1.120249209510293
851,cond_resnet_one_head,13,41,val,acc,0.6901
852,cond_resnet_one_head,13,49,train,loss,0.23031694558270446
853,cond_resnet_one_head,13,49,train,acc,0.91898
854,cond_resnet_one_head,13,49,val,loss,1.1664355900257257
855,cond_resnet_one_head,13,49,val,acc,0.7047
856,cond_resnet_one_head,13,57,train,loss,0.2037128067487265
857,cond_resnet_one_head,13,57,train,acc,0.92894
858,cond_resnet_one_head,13,57,val,loss,1.200604760343102
859,cond_resnet_one_head,13,57,val,acc,0.7091
860,cond_resnet_one_head,13,64,train,loss,0.19446883565458037
861,cond_resnet_one_head,13,64,train,acc,0.93244
862,cond_resnet_one_head,13,64,val,loss,1.2367075867713637
863,cond_resnet_one_head,13,64,val,acc,0.7081
864,cond_resnet_one_head,14,1,train,loss,2.0297489846149066
865,cond_resnet_one_head,14,1,train,acc,0.23748
866,cond_resnet_one_head,14,1,val,loss,2.025720421675664
867,cond_resnet_one_head,14,1,val,acc,0.2417
868,cond_resnet_one_head,14,9,train,loss,1.202749648819799
869,cond_resnet_one_head,14,9,train,acc,0.56872
870,cond_resnet_one_head,14,9,val,loss,1.3003244445582105
871,cond_resnet_one_head,14,9,val,acc,0.5402
872,cond_resnet_one_head,14,17,train,loss,0.7570733800339882
873,cond_resnet_one_head,14,17,train,acc,0.72742
874,cond_resnet_one_head,14,17,val,loss,1.0784944808407195
875,cond_resnet_one_head,14,17,val,acc,0.6327
876,cond_resnet_one_head,14,25,train,loss,0.5333817476582954
877,cond_resnet_one_head,14,25,train,acc,0.80934
878,cond_resnet_one_head,14,25,val,loss,1.0550930780969607
879,cond_resnet_one_head,14,25,val,acc,0.6593
880,cond_resnet_one_head,14,33,train,loss,0.3663826043457936
881,cond_resnet_one_head,14,33,train,acc,0.87108
882,cond_resnet_one_head,14,33,val,loss,1.1337257468017043
883,cond_resnet_one_head,14,33,val,acc,0.6782
884,cond_resnet_one_head,14,41,train,loss,0.2553013270849462
885,cond_resnet_one_head,14,41,train,acc,0.91026
886,cond_resnet_one_head,14,41,val,loss,1.1655709037355557
887,cond_resnet_one_head,14,41,val,acc,0.6921
888,cond_resnet_one_head,14,49,train,loss,0.1933900631459244
889,cond_resnet_one_head,14,49,train,acc,0.93408
890,cond_resnet_one_head,14,49,val,loss,1.207565950265356
891,cond_resnet_one_head,14,49,val,acc,0.6988
892,cond_resnet_one_head,14,57,train,loss,0.16397333598178823
893,cond_resnet_one_head,14,57,train,acc,0.9421
894,cond_resnet_one_head,14,57,val,loss,1.259964947487898
895,cond_resnet_one_head,14,57,val,acc,0.7046
896,cond_resnet_one_head,14,64,train,loss,0.15738003686918398
897,cond_resnet_one_head,14,64,train,acc,0.94632
898,cond_resnet_one_head,14,64,val,loss,1.2717254129564686
899,cond_resnet_one_head,14,64,val,acc,0.7044
900,cond_resnet_one_head,15,1,train,loss,2.027577019103653
901,cond_resnet_one_head,15,1,train,acc,0.23732
902,cond_resnet_one_head,15,1,val,loss,2.021469675811233
903,cond_resnet_one_head,15,1,val,acc,0.239
904,cond_resnet_one_head,15,9,train,loss,1.2024508811476287
905,cond_resnet_one_head,15,9,train,acc,0.56634
906,cond_resnet_one_head,15,9,val,loss,1.2999885716256063
907,cond_resnet_one_head,15,9,val,acc,0.5359
908,cond_resnet_one_head,15,17,train,loss,0.749924071152192
909,cond_resnet_one_head,15,17,train,acc,0.7267
910,cond_resnet_one_head,15,17,val,loss,1.0698389528663295
911,cond_resnet_one_head,15,17,val,acc,0.6323
912,cond_resnet_one_head,15,25,train,loss,0.5173515310639616
913,cond_resnet_one_head,15,25,train,acc,0.8121
914,cond_resnet_one_head,15,25,val,loss,1.0713653218973973
915,cond_resnet_one_head,15,25,val,acc,0.6601
916,cond_resnet_one_head,15,33,train,loss,0.3383298182426511
917,cond_resnet_one_head,15,33,train,acc,0.87632
918,cond_resnet_one_head,15,33,val,loss,1.1110952105491785
919,cond_resnet_one_head,15,33,val,acc,0.6773
920,cond_resnet_one_head,15,41,train,loss,0.2422956919864468
921,cond_resnet_one_head,15,41,train,acc,0.91236
922,cond_resnet_one_head,15,41,val,loss,1.1959053129906867
923,cond_resnet_one_head,15,41,val,acc,0.6916
924,cond_resnet_one_head,15,49,train,loss,0.17546078082545638
925,cond_resnet_one_head,15,49,train,acc,0.93734
926,cond_resnet_one_head,15,49,val,loss,1.2475980338017651
927,cond_resnet_one_head,15,49,val,acc,0.7008
928,cond_resnet_one_head,15,57,train,loss,0.15411100336505323
929,cond_resnet_one_head,15,57,train,acc,0.94672
930,cond_resnet_one_head,15,57,val,loss,1.292553511774464
931,cond_resnet_one_head,15,57,val,acc,0.7055
932,cond_resnet_one_head,15,64,train,loss,0.147068029200501
933,cond_resnet_one_head,15,64,train,acc,0.94816
934,cond_resnet_one_head,15,64,val,loss,1.3247632794319444
935,cond_resnet_one_head,15,64,val,acc,0.7043
936,cond_resnet_one_head,16,1,train,loss,2.019705647397834
937,cond_resnet_one_head,16,1,train,acc,0.23506
938,cond_resnet_one_head,16,1,val,loss,2.0133514229659064
939,cond_resnet_one_head,16,1,val,acc,0.2402
940,cond_resnet_one_head,16,9,train,loss,1.1886473172308538
941,cond_resnet_one_head,16,9,train,acc,0.5709
942,cond_resnet_one_head,16,9,val,loss,1.2949312488744213
943,cond_resnet_one_head,16,9,val,acc,0.5406
944,cond_resnet_one_head,16,17,train,loss,0.7288370771557474
945,cond_resnet_one_head,16,17,train,acc,0.7353
946,cond_resnet_one_head,16,17,val,loss,1.0800222431778148
947,cond_resnet_one_head,16,17,val,acc,0.6315
948,cond_resnet_one_head,16,25,train,loss,0.4867691500755527
949,cond_resnet_one_head,16,25,train,acc,0.82496
950,cond_resnet_one_head,16,25,val,loss,1.0846570661872814
951,cond_resnet_one_head,16,25,val,acc,0.6641
